""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-302d-5p"	2624.39376909947	Inf	2646.73144534438	34.6503573801901	5.42850692716211e-09	1.14386395965202e-08
"hsa-miR-125b-2-3p"	199.18704277612	9.14691457673189e+59	197.986602231949	34.4368676420905	5.663574247738e-09	1.19012642411371e-08
"hsa-miR-452-5p"	113.318044753784	1.29458485161689e+34	113.985533252843	34.3709299754804	5.73851531467414e-09	1.20257957550685e-08
"hsa-miR-7-1-3p"	125.129732589152	4.65374795889401e+37	124.962009827024	34.3145108906093	5.80353991181599e-09	1.21289240118879e-08
"hsa-miR-150-5p"	243.675579574145	2.25766064547528e+73	255.007302561923	34.2774724762662	5.84668615646744e-09	1.21624640089919e-08
"hsa-miR-631"	107.527134550518	2.33826025380846e+32	101.801149061499	34.2735279340889	5.85130276312646e-09	1.21624640089919e-08
"hsa-let-7d-3p"	237.487227739908	3.09584448752205e+71	236.463049559404	34.0872694734446	6.07412039086544e-09	1.25914874048481e-08
"hsa-miR-22-3p"	7190.98765979178	Inf	6991.54100051875	33.9693198589982	6.22023995279053e-09	1.28596335412138e-08
"hsa-miR-521"	97.5829675720134	2.37356049506045e+29	101.060376900902	33.8990445056127	6.30921002684689e-09	1.30085056198698e-08
"ebv-miR-BART6-3p"	221.847604363746	6.06433773031092e+66	228.663543751084	33.8408471019699	6.38399255366709e-09	1.30863250893318e-08
"hsa-miR-34c-3p"	96.7448966233706	1.32774847428997e+29	98.1456640261516	33.8307067120469	6.39712626026913e-09	1.30863250893318e-08
"hsa-miR-130b-5p"	134.629644835879	3.36946850411808e+40	132.143366735433	33.8299264845691	6.39813808148557e-09	1.30863250893318e-08
