""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-592"	128.170119784787	3.82869351838e+38	126.167280850961	47.9973806758789	5.79056885965185e-10	2.5257201637514e-09
"kshv-miR-K12-10a-3p"	106.224982041984	9.48212952630369e+31	106.594125195291	47.9528904080987	5.82761018536412e-10	2.5257201637514e-09
"hsa-miR-199a-5p"	184.179500810368	2.77686221047686e+55	191.258069602421	47.9517239429988	5.82858499327246e-10	2.5257201637514e-09
"hsa-miR-24-3p"	5923.84774871758	Inf	5892.34609670888	47.8701152553954	5.89725053099666e-10	2.54111862768227e-09
"hsa-miR-551a"	163.030557843179	1.19423039549463e+49	159.831390825684	47.8004749202684	5.95657882558568e-10	2.54381000116609e-09
"hsa-miR-516a-5p"	531.318182341905	8.76415655045032e+159	516.110019795995	47.7850314114768	5.96982790364923e-10	2.54381000116609e-09
"hsa-miR-885-3p"	148.859264910206	6.47297411733333e+44	147.129716138846	47.5918110118108	6.13847663319592e-10	2.57546973580686e-09
"hsa-miR-126-3p"	6397.07548510514	Inf	6394.67139536319	47.5763643965211	6.15219268241084e-10	2.57546973580686e-09
"ebv-miR-BART5-5p"	217.991991214662	4.18917178818575e+65	216.337313074139	47.5717426653404	6.15630343276137e-10	2.57546973580686e-09
"ebv-miR-BART2-3p"	2532.4636694379	Inf	2542.86916917295	47.5469138077466	6.1784410872029e-10	2.57546973580686e-09
"hsa-miR-574-5p"	1416.45018233769	Inf	1391.83183341237	47.2951156785728	6.40817087308857e-10	2.65679300522104e-09
"hsa-miR-135b-3p"	82.965719272419	9.44430736682663e+24	82.5198850171805	47.0523174810218	6.63899371775709e-10	2.73769257070951e-09
"hsa-miR-365a-3p"	726.243038863013	4.17771529298796e+218	702.580562083605	46.911037975081	6.77767959825906e-10	2.77993596356401e-09
"hsa-miR-615-3p"	257.005060391626	2.32397908540289e+77	262.149119744451	46.8431025427941	6.84554663305364e-10	2.78036859877511e-09
"hsa-miR-33a-5p"	651.064070679239	9.76819618783404e+195	656.041108045934	46.8313245247206	6.85739174732814e-10	2.78036859877511e-09
