""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-616-5p"	112.038738053201	5.33360476794925e+33	111.784503532703	43.1020939335461	2.32174565653913e-09	1.27198494183251e-08
"hsa-miR-501-5p"	106.408975617756	1.07719286675682e+32	106.077910493474	42.980100709907	2.36559054918931e-09	1.28681414980723e-08
"hsa-miR-16-1-3p"	102.725695963582	8.38524604565669e+30	104.139545006711	42.8765344153751	2.40356158980958e-09	1.2878169103727e-08
"hsa-let-7i-3p"	92.5150628177699	7.07634435715443e+27	92.9740287300885	42.8743113979676	2.40438428004297e-09	1.2878169103727e-08
"hsa-let-7f-2-3p"	96.4312337177035	1.06830157312233e+29	97.8058301136893	42.8381702371243	2.41780489039986e-09	1.2878169103727e-08
"hcmv-miR-US25-1-5p"	101.281609448525	3.08178582415877e+30	101.640112042942	42.6558599088439	2.48683178453562e-09	1.31544826119918e-08
"hsa-miR-624-5p&hsa-miR-624-3p"	76.4170684005968	1.00885736603276e+23	76.3659432042057	42.4696215254545	2.55969778707915e-09	1.34471794704775e-08
"hsa-miR-139-3p"	115.018611799615	4.20777211599278e+34	116.430064722939	42.2635553732157	2.64320059984834e-09	1.37913936060114e-08
"hsa-miR-518f-3p"	74.937495139808	3.61771072185857e+22	74.6967384735895	42.092990542021	2.7146940221444e-09	1.40655960234487e-08
"hsa-miR-502-3p"	131.484869548475	3.8096906326024e+39	131.353879114198	42.0514764419732	2.73242999673254e-09	1.40655960234487e-08
"hsa-miR-325"	106.769553192661	1.38305080771465e+32	105.85465904231	41.9205599127192	2.78924050258031e-09	1.41837724922159e-08
"hsa-miR-532-5p"	126.333896407842	1.07224069940768e+38	126.978106105259	41.9134320029253	2.79237242024068e-09	1.41837724922159e-08
"hsa-miR-15a-3p"	82.6051114004912	7.3555698961582e+24	81.7825102328979	41.6632839898501	2.90489056283536e-09	1.46445131719391e-08
"hsa-miR-330-5p"	235.784656137316	9.51160955853664e+70	229.71863742481	41.5886667987673	2.9394577479998e-09	1.46445131719391e-08
"hcmv-miR-UL112-3p"	97.9213442625237	3.00097127733405e+29	96.8788337888638	41.5817433285763	2.94268904092835e-09	1.46445131719391e-08
"hsa-miR-200a-3p"	97.2808963301225	1.92516430383964e+29	97.6159033204932	41.5459667143502	2.9594518144075e-09	1.46445131719391e-08
"hsa-miR-26a-5p"	13185.6199853685	Inf	13053.2083614569	41.4825618311072	2.98943015908369e-09	1.46980316154948e-08
"hsa-miR-593-5p&hsa-miR-593-3p"	110.321673791298	1.62230677937015e+33	108.876413496201	41.4246645358986	3.01710999367895e-09	1.47396392684825e-08
"ebv-miR-BART9-3p"	110.344981539838	1.64872914249682e+33	109.858291471345	41.3096713938472	3.07296562901356e-09	1.47795744744514e-08
"hcmv-miR-UL36-5p"	107.587630792452	2.43839484179584e+32	108.020769074273	41.3009785107683	3.07723616830563e-09	1.47795744744514e-08
"ebv-miR-BART1-3p"	116.095991940005	8.87924317851395e+34	113.363584703462	41.2590279797214	3.09794136715082e-09	1.47795744744514e-08
"hsa-miR-522-3p"	93.4295717787747	1.33383954019529e+28	94.1613141202185	41.2501136081153	3.10236178668407e-09	1.47795744744514e-08
"hsa-miR-605-5p"	147.803989496615	3.114829773368e+44	137.546273679411	41.1676232771121	3.14361284316324e-09	1.48836484611494e-08
