""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-539-5p"	178.862038154291	6.96367621817276e+53	177.799972740807	27.6330476264882	4.34270543163384e-08	1.1769805887149e-07
"kshv-miR-K12-9-5p"	81.4543287031657	3.31280761910431e+24	81.1371404077099	27.5095346573989	4.4724377297537e-08	1.207873147437e-07
"hsa-miR-380-3p"	104.366829319307	2.61544852750571e+31	103.318382359366	27.4120578269023	4.57797470054602e-08	1.23203740186625e-07
"hsa-miR-888-3p"	1480.50113832234	Inf	1335.00238807736	27.3907443606616	4.60143036069159e-08	1.23401996036729e-07
"hsa-miR-483-3p"	127.555615919129	2.50072828926921e+38	129.799486573556	27.3200945803772	4.68017514622436e-08	1.2507645774056e-07
"ebv-miR-BART11-3p"	89.4425388620438	8.41176411958366e+26	89.4067597884706	27.280952700059	4.72446842317124e-08	1.25821780575428e-07
"hsa-miR-199b-5p"	114.626909867743	3.20728963281134e+34	114.39210275898	27.2324744130512	4.77999663091271e-08	1.2686011819758e-07
"ebv-miR-BART20-5p"	102.298580067558	6.23650269235173e+30	99.9128322002766	27.1405506790067	4.88736195364689e-08	1.29262297187833e-07
"hsa-miR-34c-3p"	85.4574380505973	5.31192831835018e+25	86.6014303370575	27.1137351498162	4.91920263096274e-08	1.29657333950118e-07
"hsa-miR-541-3p"	85.0851924968726	4.10388448998137e+25	84.7244570133674	27.0181739238738	5.03462730057064e-08	1.32198391821365e-07
"hsa-miR-492"	94.264544422892	2.37933393592848e+28	92.60254725985	26.993736131578	5.06464275823526e-08	1.32198391821365e-07
"hsa-miR-603"	129.168528288803	7.64894451701687e+38	127.971250720276	26.9915663039564	5.06731775690759e-08	1.32198391821365e-07
"hsa-miR-629-3p"	151.282901420243	3.47289104632059e+45	157.293366830462	26.9163749390408	5.16102629056727e-08	1.34186683554749e-07
"hsa-miR-342-5p"	163.027064694709	1.19134234380721e+49	164.399247505669	26.89951437924	5.182311610905e-08	1.34284898836626e-07
"hsa-miR-33b-3p"	73.3705925880706	1.22109420065294e+22	75.6240653512426	26.8062852631163	5.30184516315776e-08	1.36919705055286e-07
"hsa-miR-200b-3p"	120.495111674361	1.8734536151526e+36	118.888999911502	26.750834763802	5.37444354508715e-08	1.38328798626908e-07
"hsa-miR-186-3p"	103.710690173608	1.6596962520733e+31	104.580588824882	26.6791506336385	5.46999609853221e-08	1.40317291223218e-07
"hsa-miR-489-3p"	79.9364967815468	1.15686659159188e+24	76.4300482565138	26.5606034156712	5.63233484501336e-08	1.44000027537508e-07
"hsa-miR-215-5p"	147.323790292566	2.23295490747833e+44	144.594687070032	26.5223530097362	5.68589207649172e-08	1.44886352912596e-07
"hiv1-miR-H1"	98.1109728908905	3.42251802398033e+29	100.356429686896	26.5012947199221	5.71562716309409e-08	1.45161789208383e-07
"hsa-miR-770-5p"	113.751983002352	1.74887572633307e+34	112.163492806693	26.4796537822074	5.74637140956557e-08	1.45460952842799e-07
"hsa-miR-28-3p"	98.15269895752	3.52295050419759e+29	99.8819901079596	26.3890895322267	5.8771116023568e-08	1.48281072335779e-07
"hsa-miR-301b-3p"	121.921415248832	5.03504207087499e+36	124.617313324834	26.1808039142847	6.19098689651871e-08	1.55522414613427e-07
