""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-643"	17.191895263406	149718.737610205	40.3085816961465	0.580367116494671	0.580347678560851	0.694425381366884
"hsa-miR-924"	4.4820068944234	22.346963312012	7.75563804068392	0.578402309730682	0.581600181998036	0.694840092823199
"hsa-miR-485-5p"	-6.12551557135042	-69.8174408702555	2.07702485167035	-0.564416405998112	0.590560576187063	0.704447841268239
"hsa-miR-96-3p"	3.22738148640708	9.3656653319478	3.43249890356096	0.560078697405854	0.593355492536462	0.706682706173085
"hsa-miR-122-3p"	-3.0494697024394	-8.27907565626663	-1.68634868071557	-0.557652982161189	0.594921705772973	0.707449532291271
"hsa-miR-7-1-3p"	-8.12297003907737	-278.777446402967	-2.47793393044132	-0.553126850369288	0.59785030910254	0.709831558949919
"hsa-miR-517c-3p"	22.2362171717622	4940471.05027879	60.8272322539743	0.54949268294027	0.600207606966655	0.710918536518862
"hsa-miR-541-5p"	-4.83520680402154	-28.5458042443128	3.27907872273719	-0.548858388935861	0.600619571922064	0.710918536518862
"hsa-miR-631"	-5.51224788560828	-45.6406643161672	-16.615139087384	-0.545179894710933	0.603011804371374	0.712330897225104
"hsa-miR-512-5p"	15.239934445084	38697.0091284342	11.4995292497229	0.543256419910116	0.604264798948448	0.712330897225104
"hcmv-miR-UL70-5p"	4.62216022569943	24.6268504285087	12.1395731976851	0.542743798216037	0.604598975350121	0.712330897225104
"hsa-miR-370-3p"	-3.65480207344134	-12.5951995429809	-1.49859042670494	-0.539355361521977	0.60681045435882	0.71383990566444
"hsa-miR-378a-5p"	-4.87206474914063	-29.2844876584454	-1.32874641552197	-0.522176058375795	0.618090719760415	0.72567861948186
"hsa-miR-454-3p"	-5.48759212805232	-44.8672895585087	-1.69819564799857	-0.521138218621729	0.618775800178596	0.72567861948186
"hsa-miR-944"	-3.22043949409708	-9.32070766463903	-1.81789272708979	-0.519720181013253	0.619712510770037	0.72567861948186
"hcmv-miR-US25-2-3p"	3.77828573692671	13.7207338146547	1.8063697950738	0.515284669074139	0.622647381121128	0.72800387396327
"hsa-miR-499a-5p"	43.4599956944738	12099357679360.8	-37.3235377652579	0.51028114553882	0.625966986833153	0.730771200762601
"hsa-miR-662"	4.94764667976107	30.8595833788682	7.19756068520564	0.506292103488228	0.62862025056206	0.732753392372492
"hsa-miR-372-3p"	-4.60021792499472	-24.255128623981	-2.7838333876784	-0.502789174657748	0.630955072082674	0.733463216347379
"hsa-miR-92a-1-5p"	3.928437689132	15.2257109423602	10.7525446228881	0.50250939592338	0.63114175070309	0.733463216347379
"hsa-miR-593-5p"	-2.67316165568656	-6.37825446324518	0.423099014014659	-0.498880206436846	0.633565905197623	0.735166489087106
"hsa-let-7a-3p"	32.1703276642168	4833186984.32606	80.7046939809435	0.494255592999183	0.636662003683136	0.737643137197833
"hsa-miR-518f-5p"	-2.67224451412559	-6.37420100558797	-1.86351915340353	-0.492405748452335	0.637902641740078	0.737965801228718
"hsa-miR-10a-3p"	-2.55988679572204	-5.89661416005438	1.83261543889318	-0.49091265955988	0.638904927212196	0.738012167427341
"hsa-miR-490-5p"	3.63048254579318	12.3846616185231	7.24377163185802	0.477765157141847	0.647765581498082	0.747122106780495
"ebv-miR-BHRF1-2-3p"	131.095021785701	2.9075945069881e+39	-12.7533398365878	0.469567368643239	0.653321857331888	0.752399196056394
"hsa-miR-542-3p"	2.81180650472351	7.0216325714063	0.610629271309634	0.455832573740002	0.662684207714668	0.762037162394529
"hsa-miR-671-3p"	-2.19537749469311	-4.58009491042357	-3.8515470389038	-0.453476910127477	0.664296565326812	0.762648081036603
"hsa-miR-627-5p"	-5.66826467020546	-50.853130032101	-1.84990522698878	-0.452050309911953	0.665273949347718	0.762648081036603
"hcmv-miR-UL22A-5p"	-3.74929211233513	-13.4477426165438	-1.00164841053412	-0.450701834944026	0.666198454099771	0.762648081036603
"hsa-miR-636"	-4.77516712640535	-27.3822126811692	-11.8218166839337	-0.448310812261186	0.667839260064751	0.7633870528609
"hsa-miR-432-3p"	4.36492703770271	20.6050639733231	4.8679439684809	0.440079014646842	0.673503161794928	0.768715662346294
"hsa-miR-635"	-74.0693903597472	-1.98202103284976e+22	-194.736347480544	-0.430900608642271	0.679845396604678	0.774320008944498
"hsa-miR-569"	2.53557237995853	5.79806850826506	5.61517509699505	0.430053095900389	0.680432445930367	0.774320008944498
"hsa-miR-346"	-3.40615914277449	-10.6012254863217	-2.60233210068556	-0.427948435055337	0.681891320689986	0.774830582176621
"hsa-miR-892a"	5.27254995173447	38.6541109697226	14.2020362024918	0.425395250766108	0.68366306597752	0.775694632551417
"hsa-miR-604"	-7.73500490252016	-213.04360004287	3.82473497406166	-0.423590604797328	0.684916671993292	0.775969109924453
"ebv-miR-BHRF1-2-5p"	-3.48907043629341	-11.2283219921309	-3.5780776664824	-0.419479089701606	0.687776750739771	0.778060129524195
"hsa-miR-135a-3p"	-2.18989724445392	-4.56272987275598	-1.00075614924616	-0.410540419813002	0.694013715515015	0.783910128992488
"hsa-miR-190a-5p"	-53.0977899224636	-9638899899576086	28.3587649462647	-0.408386953102422	0.695520151464017	0.783910128992488
"hsa-miR-654-3p"	-3.05513244701427	-8.31163584336658	-11.3209378073192	-0.407088440238353	0.696429230514692	0.783910128992488
"hsa-miR-218-1-3p"	-2.17746262942734	-4.52357261125537	-0.344699888713433	-0.406221990127935	0.69703612512761	0.783910128992488
"hsa-miR-28-3p"	-5.71612285515054	-52.5683612057623	-3.12363206097854	-0.397299176333372	0.703299848828693	0.789796462740274
"hsa-miR-649"	-5.11554457542878	-34.6682852569341	-0.455021741293357	-0.391316072903744	0.707513919714291	0.793367216989563
