""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-10b-5p"	45.2216965612541	41028639844728.7	36.8267280844971	4.50178418719817	0.00298845167602469	0.0445917765103361
"hcmv-miR-US25-1-3p"	-32.0053842238015	-4311026317.67622	-21.0325242020972	-4.48690428246125	0.00304114828760119	0.0445917765103361
"hsa-miR-423-3p"	-174.044121844631	-2.46888717812756e+52	-123.13358367018	-4.47088812649211	0.00309902053146792	0.0445917765103361
"hsa-miR-140-3p"	-466.552960359632	-2.79534640414068e+140	-344.529488609457	-4.45989510622638	0.00313944710763774	0.0445917765103361
"hsa-miR-29b-3p"	-2070.06564086323	-Inf	-1996.05871978525	-4.43788879669162	0.00322213883934621	0.0449341907232462
"hsa-miR-196a-3p"	-118.504524126033	-4.71429096767594e+35	-90.1175966215952	-4.37802857087048	0.00345951324888808	0.0473829761053063
"hsa-miR-193b-3p"	-118.539756076892	-4.83083559709291e+35	-83.8203718347734	-4.33960064548165	0.00362205103324408	0.0487388270613722
"hsa-miR-96-5p"	28.0365898165321	275330618.843018	18.773919005925	4.26088872629963	0.00398194582189105	0.0517771341084206
"hsa-miR-151a-5p"	-385.702982635864	-1.28282433682566e+116	-293.70481294267	-4.26069965122695	0.00398285646987851	0.0517771341084206
"hsa-let-7c"	-3318.86577077377	-Inf	-3154.47464032032	-4.20849062878338	0.00424332069454012	0.0542437828785379
"hsa-miR-129-5p"	-387.950980376137	-6.09371221955449e+116	-261.335115274432	-4.16794147992339	0.0044585705304443	0.0542523436328141
"hsa-miR-452-3p"	44.7590918657293	29773454717122.8	32.1941529455309	4.16217310870454	0.00449015597526823	0.0542523436328141
"hsa-miR-519e-5p"	-239.179120520129	-1.00020636305363e+72	-209.72116930642	-4.15926806232912	0.00450615609248939	0.0542523436328141
"hsa-miR-320a-3p"	-432.09161372687	-1.18177992046885e+130	-340.365582080755	-4.13218726643751	0.00465836416289328	0.0542523436328141
"hsa-miR-223-3p"	-89.6502624056538	-9.714447448505e+26	-66.5418913514897	-4.12041347110285	0.00472629538577551	0.0542523436328141
"hsa-miR-93-5p"	-170.424531629557	-2.00861183591756e+51	-109.96536784089	-4.11892798210859	0.00473494331925238	0.0542523436328141
"hsa-miR-15b-5p"	-129.482849198058	-9.51089818746524e+38	-108.205163455039	-4.11821116217955	0.00473912258591727	0.0542523436328141
"hsa-miR-101-3p"	-1178.54375252454	-Inf	-904.50682423179	-4.08948570117661	0.00490998460090622	0.0550172410637439
"hsa-miR-302a-3p"	37.9256384891101	261068689984.976	30.2883265481359	4.08301510118449	0.00494939978278792	0.0550172410637439
"hsa-miR-148b-3p"	-288.921291125049	-9.41835410234071e+86	-184.505795793344	-4.05692874304911	0.00511186604439462	0.0560114465150097
