""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-654-5p"	102.353181910607	6.47705980017925e+30	111.189627646127	12.6659881994754	1.41912975240155e-08	1.76128239497085e-08
"hsa-miR-185-5p"	2874.67462258884	Inf	2755.25172131081	12.6543854010046	1.43459793964497e-08	1.7776035859575e-08
"hsa-miR-151a-3p"	598.275664392577	1.25580051829018e+180	523.995732704114	12.632630596227	1.4640899595152e-08	1.81122096604542e-08
"hsa-miR-575"	103.874977360808	1.85987597530169e+31	112.397463514789	12.6084138856334	1.49768644033467e-08	1.84979951648421e-08
"hsa-miR-92a-3p"	137.954802828843	3.377020503032e+41	125.358700049161	12.5497041645562	1.58261852005947e-08	1.95155692103796e-08
"kshv-miR-K12-6-3p"	1284.07572417216	Inf	938.485858787098	12.5438465381783	1.59137169293922e-08	1.95844392814344e-08
"hsa-miR-222-3p"	3746.77265259445	Inf	3608.45053871074	12.5425538879277	1.59331031442178e-08	1.95844392814344e-08
"hsa-miR-514a-3p"	256.255157700269	1.38193943932118e+77	256.583197628955	12.515723164017	1.63412651772215e-08	2.00540006254862e-08
"hsa-miR-637"	1151.83951939669	Inf	921.904126341065	12.5102553179271	1.64258126782938e-08	2.01255564285165e-08
"hsa-miR-204-5p"	394.705207628529	6.57819799405815e+118	408.233639955892	12.4447857223378	1.74754163827654e-08	2.13774232305918e-08
"hsa-miR-517c-3p"	99.3306327037042	7.97076365964699e+29	89.230196366508	12.4316530363093	1.76944977433237e-08	2.16109550463841e-08
"hsa-miR-99a-5p"	1006.16747937437	7.70179497440573e+302	1039.67909466241	12.3693851762301	1.8774128877108e-08	2.28930951490331e-08
"hsa-miR-597-5p"	80.4653248294499	1.66907704588347e+24	95.5722725325726	12.2715657371078	2.06154146571435e-08	2.5098449273062e-08
"hsa-miR-491-5p"	413.229547899541	2.48021318795131e+124	404.066344338972	12.265046154424	2.07448370901758e-08	2.52159905676146e-08
"hsa-miR-130a-3p"	1388.29231759199	Inf	1423.08908376929	12.2121453187829	2.18277868626831e-08	2.64903679172119e-08
"ebv-miR-BART18-5p"	98.9548133320728	6.14280923180732e+29	96.3089452252447	12.1899189961739	2.23007420223693e-08	2.70215942040399e-08
"hsa-miR-582-5p"	272.10616898881	8.16805908901008e+81	274.203658347676	12.1337697165829	2.35452025197396e-08	2.84844957928081e-08
"kshv-miR-K12-8-3p"	278.145545426662	5.37220199439403e+83	276.794440065571	12.0714543080928	2.50140809490129e-08	3.02138584061305e-08
"hsa-miR-509-5p"	530.443520026628	4.77980890034516e+159	588.511497627246	12.0670773325722	2.51208842365675e-08	3.02951544173699e-08
"hsa-miR-943"	652.231663293642	2.19429378579296e+196	567.97572084201	12.0515050937322	2.55048478998558e-08	3.07099188998264e-08
"hsa-miR-33a-5p"	616.694839766673	4.4019483346197e+185	596.156758349321	12.008876103147	2.65885093987984e-08	3.19645559700288e-08
"hsa-miR-627-5p"	113.220745778518	1.21015391678859e+34	105.202514540581	12.0054620820513	2.66774071877888e-08	3.20212383615555e-08
"hsa-miR-518b"	451.280816813584	7.06418930097195e+135	416.523105979083	11.9357766717288	2.85633736892529e-08	3.4231418155714e-08
"hsa-miR-557"	239.988917986471	1.75332708148589e+72	247.365405471042	11.9228008075068	2.89300844622237e-08	3.46168093331133e-08
"hsa-miR-98-5p"	864.847154557453	2.21276445477328e+260	893.712541745883	11.9022022691003	2.9522627044817e-08	3.52708020924838e-08
"hsa-miR-34a-5p"	1326.92922310811	Inf	1380.30235405432	11.8858429501889	3.00024939123958e-08	3.57883558799496e-08
"hsa-miR-619-3p"	77.9585672910269	2.93675132648087e+23	78.2725133783008	11.8562994676391	3.08904117804501e-08	3.67902885646044e-08
"hsa-miR-26a-2-3p"	148.241402116585	4.21802001685957e+44	126.641432889542	11.8480604421958	3.11430271674784e-08	3.70336462596216e-08
"hsa-miR-888-5p"	51.4657384949128	3109789808679638	79.2417451720349	11.6214591223516	3.9036198906799e-08	4.63479327577629e-08
"hsa-miR-579-3p"	40.3852488958862	1436055749245.26	66.5374227995681	11.5844213960785	4.05187322010353e-08	4.80337984516138e-08
"hsa-miR-448"	91.8026583648208	4.3187080828925e+27	94.5654637294072	11.4644821528627	4.57486402050572e-08	5.41500108599983e-08
"hsa-miR-187-5p"	571.403116604153	1.022063111038e+172	593.415603572588	11.4489154168003	4.64787855069957e-08	5.49294737809949e-08
"hsa-miR-524-5p"	281.545109980645	5.6692190355794e+84	291.672144061073	11.4054991040133	4.85819837079966e-08	5.7326740775436e-08
"hsa-miR-549a-3p"	866.689370479439	7.93409575247837e+260	912.427419328779	11.3978986497413	4.89605470644719e-08	5.76846998440091e-08
"hsa-miR-564"	64.7799703763967	31674823350796115968	75.2089633893398	11.380562174031	4.98359233721178e-08	5.86260018810036e-08
"hsa-miR-495-3p"	379.274220032657	1.4890758213425e+114	396.0065070898	11.2717855475615	5.57258126318057e-08	6.54543618508346e-08
"hsa-miR-129-1-3p"	6284.48665670905	Inf	6475.10756354665	11.2200620357538	5.87843396677151e-08	6.89412668580083e-08
"ebv-miR-BART8-3p"	360.110194240076	2.53495474559158e+108	404.020532650542	11.1842522581709	6.10069656567777e-08	7.14386910820587e-08
"hsa-miR-10a-3p"	114.779422346826	3.56491362229993e+34	105.645787530654	11.158391249547	6.26680168137232e-08	7.32719038050697e-08
"hsa-miR-30c-2-3p"	1851.12914251002	Inf	1881.72423593002	11.1258133831717	6.48297781045574e-08	7.56840788526568e-08
"hsa-miR-614"	101.035840492047	2.59907388304727e+30	98.239110184695	11.1008955235075	6.65371366169871e-08	7.75592458742084e-08
"hsa-miR-708-5p"	918.766610990437	3.76971851524306e+276	986.783237961485	11.0968435519081	6.6819299869272e-08	7.77699590284243e-08
"hsa-miR-490-3p"	338.487226484942	7.84889141807567e+101	378.039654048181	11.0137107306998	7.29005083630485e-08	8.47192271431185e-08
"ebv-miR-BART6-3p"	238.826311637387	7.83219617197068e+71	209.288710022934	11.0050364792538	7.35683869997729e-08	8.53660405882387e-08
"hsa-miR-29b-3p"	4754.21769373747	Inf	5065.66007553831	10.9582854995886	7.7282683235519e-08	8.95405106369231e-08
"hsa-miR-143-3p"	3390.70363263436	Inf	3238.57282866507	10.8749856281628	8.44078472753156e-08	9.76482939067377e-08
"hsa-miR-411-5p"	495.351669394171	1.30530165865411e+149	505.113859617466	10.8193733026554	8.95544464013238e-08	1.03446175285867e-07
"hsa-miR-519d-3p"	3309.43738367136	Inf	4251.51201394362	10.814936358581	8.99792962400504e-08	1.03780631903938e-07
"hsa-miR-181c-3p"	87.6794949983435	2.4783235239419e+26	93.4195583051597	10.6590861362559	1.06360885887697e-07	1.22490689903699e-07
"hsa-miR-379-5p"	747.483145331473	1.0347799329394e+225	749.11005434404	10.526349470538	1.22838148453632e-07	1.41254662464671e-07
"hsa-miR-607"	63.3755538955386	11965826856305397760	73.7330564614288	10.4937384701538	1.27291310609372e-07	1.46156340175731e-07
"hsa-miR-126-5p"	448.130880512249	7.95860622934654e+134	448.477689323366	10.4375461262911	1.35375126207709e-07	1.55205862184324e-07
"hsa-miR-640"	130.021989442631	1.38203460687582e+39	145.634898095638	10.3464618052557	1.49668538248178e-07	1.71336968412466e-07
"hsa-miR-744-5p"	2135.97835068064	Inf	2169.44473599164	10.271173795754	1.62703057899984e-07	1.85980991668089e-07
"kshv-miR-K12-7-3p"	90.1521766728246	1.37565443590099e+27	88.4880997256448	10.1945007616731	1.77234206772305e-07	2.02289637789223e-07
"hsa-miR-1-3p"	684.064045883903	8.39067242334041e+205	755.224685674578	10.1206969615852	1.92539746948326e-07	2.19432371336354e-07
"hsa-miR-520d-3p"	97.3997563309656	2.09049063331143e+29	100.997839861841	10.1058741097766	1.95780940019671e-07	2.2279522402832e-07
"hsa-miR-222-5p"	84.0451148543347	1.99572436819639e+25	95.0362707561656	10.0079312518743	2.18720114325597e-07	2.48530855833678e-07
"hsa-miR-638"	440.916368225584	5.35861326868219e+132	432.070528680768	9.98003989383617	2.25766607526991e-07	2.56158266232548e-07
"hsa-miR-939-5p"	2814.89516053713	Inf	2475.86624409528	9.90495927569709	2.45969596488407e-07	2.78668656582878e-07
"hsa-miR-620"	4797.94305919522	Inf	4807.54228272717	9.77077568221039	2.87051984047788e-07	3.24732849210403e-07
"hsa-miR-302a-5p"	85.4243800555761	5.19159442900706e+25	87.9118302588508	9.76265213946885	2.89764179885429e-07	3.27318300400772e-07
"hsa-miR-628-5p"	227.613623581777	3.30010774898176e+68	233.665708217644	9.740705587784	2.97229371960068e-07	3.35257247490253e-07
"hsa-let-7f-5p"	323.06412625804	1.78645683317687e+97	370.488146059091	9.70411427972784	3.10137053851079e-07	3.49302672986458e-07
"hsa-miR-675-5p"	298.561879352233	7.51763519088479e+89	303.418568308236	9.66497217118264	3.24610667669539e-07	3.65068008948e-07
"hsa-miR-195-3p"	274.051714554276	3.14620084946676e+82	277.718616490003	9.64256599877485	3.33219406937009e-07	3.7381721821181e-07
"hsa-miR-584-5p"	324.608714055935	5.21146451210504e+97	275.064889615031	9.64219232686993	3.33365029018094e-07	3.7381721821181e-07
"hsa-miR-30d-3p"	100.718704257614	2.08617677391241e+30	102.549864065235	9.59145169350624	3.53785106693485e-07	3.96136024575041e-07
"hsa-miR-454-3p"	90.2326327304825	1.45455128925442e+27	95.2823673604725	9.57431301195804	3.60981176069792e-07	4.03604317850627e-07
"hsa-miR-144-3p"	503.422417310858	3.50952305891011e+151	540.272890840027	9.52798458787412	3.81227701752046e-07	4.25621029466986e-07
